date,capacity,resistance,CCCT,SOH
2018/10/28 0:00,0.44921228,0.118322201,1000.186124,0.220030528
2018/10/29 0:00,0.430880644,0.118429288,0,0.201690593
2018/10/30 0:00,0.421690804,0.119943053,2119.354828,0.192512112
2018/10/31 0:00,0.42170006,0.121454097,1953.326616,0.18334321
2018/11/1 0:00,0.412529309,0.120644405,1893.249409,0.174180019
2018/11/2 0:00,0.403354139,0.119834706,1859.718648,0.174173976
2018/11/3 0:00,0.403369245,0.119240448,1740.142377,0.165015303
2018/11/4 0:00,0.394183455,0.120753482,1676.739399,0.165009366
2018/11/5 0:00,0.394183456,0.120862767,1631.472266,0.165003278
2018/11/6 0:00,0.394200005,0.120644405,1594.504188,0.165022883
2018/11/7 0:00,0.394191016,0.121454097,1560.660976,0.165009359
2018/11/8 0:00,0.394183245,0.120644405,1530.083293,0.174180049
2018/11/9 0:00,0.394186535,0.119943053,1476.224884,0.165009288
2018/11/10 0:00,0.385033605,0.120535515,1473.209357,0.165021352
2018/11/11 0:00,0.37586618,0.121344477,1483.207317,0.155850661
2018/11/12 0:00,0.375866214,0.119943053,1517.161838,0.146678504
2018/11/13 0:00,0.366675627,0.122851528,1507.989993,0.146672225
2018/11/14 0:00,0.256677191,0.120862767,1489.021779,0.100835537
2018/11/15 0:00,0.357517223,0.121454097,1466.988805,0.146676963
2018/11/16 0:00,0.357541323,0.122153439,1417.007115,0.137516924
2018/11/17 0:00,0.357551843,0.120972238,1373.992472,0.137521349
2018/11/18 0:00,0.348383066,0.122374333,1314.571234,0.128351902
2018/11/19 0:00,0.339208712,0.120862767,1294.728013,0.12834781
2018/11/20 0:00,0.348375175,0.120862767,1269.603382,0.128349779
2018/11/21 0:00,0.34837515,0.120753482,1542.27089,0.137514447
2018/11/22 0:00,0.35755797,0.121344477,1228.090695,0.14669358
2018/11/23 0:00,0.3575414,0.120644405,1214.120083,0.137518404
2018/11/24 0:00,0.348374927,0.120644405,1244.057246,0.137516628
2018/11/25 0:00,0.339218163,0.121454097,1255.711238,0.1283529
2018/11/26 0:00,0.330024515,0.122851528,1535.380556,0.128343067
2018/11/27 0:00,0.33002747,0.120862767,1291.478395,0.119175411
2018/11/28 0:00,0.320859977,0.122263789,1290.0253,0.119174822
2018/11/29 0:00,0.320863036,0.123184755,1264.996494,0.119173923
2018/11/30 0:00,1.133806611,0.091628216,6671.6832,0.825405056
2018/12/1 0:00,1.13341347,0.091628216,6666.933312,0.825388387
2018/12/2 0:00,1.13282861,0.090817347,6662.682287,0.825391036
2018/12/3 0:00,1.127033272,0.088546023,6656.650722,0.816240119
2018/12/4 0:00,1.126711686,0.08749418,6693.78857,0.807060124
2018/12/5 0:00,1.124261018,0.086762995,6692.824463,0.797884657
2018/12/6 0:00,1.115011517,0.090006478,6611.138099,0.807044537
2018/12/7 0:00,1.108966615,0.088546023,6567.52748,0.807049115
2018/12/8 0:00,1.107588259,0.09065222,6549.855755,0.807053526
2018/12/9 0:00,1.105772039,0.089114442,6532.65294,0.797855551
2018/12/10 0:00,1.108276959,0.086762995,6532.122346,0.80705491
2018/12/11 0:00,1.112932182,0.087573871,6585.805415,0.797886557
2018/12/12 0:00,1.112988055,0.085952125,6601.762039,0.788725617
2018/12/13 0:00,1.112797167,0.085218877,6605.545731,0.788730381
2018/12/14 0:00,1.112458057,0.085063785,6608.172974,0.788724827
2018/12/15 0:00,1.11219026,0.085795857,6610.190821,0.788718511
2018/12/16 0:00,1.112012701,0.084330387,6612.958309,0.788720598
2018/12/17 0:00,1.108000437,0.084986463,6611.663402,0.788732664
2018/12/18 0:00,1.10753505,0.084986463,6609.428485,0.78873581
2018/12/19 0:00,1.107138122,0.084909268,6607.179659,0.779556402
2018/12/20 0:00,1.106752303,0.083595656,6605.321032,0.779555008
2018/12/21 0:00,1.106477059,0.083671927,6602.697031,0.779539474
2018/12/22 0:00,1.106304857,0.084986463,6601.464633,0.779550609
2018/12/23 0:00,1.105836165,0.082047231,6600.590386,0.779549103
2018/12/24 0:00,1.105457966,0.084177062,6597.699731,0.77955681
2018/12/25 0:00,1.105138463,0.082784049,6592.684473,0.779564445
2018/12/26 0:00,1.0957048,0.085218877,6552.461273,0.779526028
2018/12/27 0:00,1.089109903,0.088304311,6472.704793,0.779539556
2018/12/28 0:00,1.087908878,0.086030483,6446.890598,0.779528898
2018/12/29 0:00,1.087140465,0.086684048,6429.311225,0.779514995
2018/12/30 0:00,1.085984676,0.086762995,6408.576511,0.788697391
2018/12/31 0:00,1.094025917,0.085063785,6445.305092,0.779547056
2019/1/1 0:00,1.094967454,0.084330387,6499.998839,0.770377464
2019/1/2 0:00,1.085807278,0.086684048,6467.059632,0.779525681
2019/1/3 0:00,1.079443343,0.087573871,6400.63952,0.779530118
2019/1/4 0:00,1.079184018,0.086108975,6375.669818,0.779525614
2019/1/5 0:00,1.078459124,0.088224038,6374.075888,0.779508447
2019/1/6 0:00,1.078670996,0.088304311,6359.825515,0.779520581
2019/1/7 0:00,1.086621006,0.086684048,6409.976873,0.770387316
2019/1/8 0:00,1.087077018,0.083595656,6452.668705,0.779545958
2019/1/9 0:00,1.077793192,0.087573871,6414.415992,0.779530169
2019/1/10 0:00,1.076780792,0.086762995,6347.623205,0.779510186
2019/1/11 0:00,1.076472139,0.08684209,6343.642552,0.779522549
2019/1/12 0:00,1.071824404,0.085952125,6339.248269,0.779507475
2019/1/13 0:00,1.071122752,0.087573871,6323.029123,0.779528507
2019/1/14 0:00,1.079492848,0.086605251,6363.27202,0.770364389
2019/1/15 0:00,1.08030352,0.085141256,6414.402419,0.77036591
2019/1/16 0:00,1.071531125,0.08749418,6386.744276,0.779516193
2019/1/17 0:00,1.07076662,0.086762995,6328.201884,0.779522452
2019/1/18 0:00,1.070172188,0.08684209,6322.311106,0.770353533
2019/1/19 0:00,1.069615117,0.086762995,6316.061027,0.770348932
2019/1/20 0:00,1.068701603,0.087573871,6294.997611,0.779608585
2019/1/21 0:00,1.105029275,0.085952125,6298.639704,0.779516003
2019/1/22 0:00,1.099092959,0.086030483,6506.197664,0.78872039
2019/1/23 0:00,1.104986568,0.083519518,6541.098539,0.779560272
2019/1/24 0:00,1.104765662,0.083519518,6558.900368,0.779580685
2019/1/25 0:00,1.096297634,0.085218877,6515.520681,0.788714348
2019/1/26 0:00,1.089843589,0.086684048,6453.512105,0.788701868
2019/1/27 0:00,1.088656095,0.086030483,6436.746954,0.779545291
2019/1/28 0:00,1.08076107,0.086921319,6383.573385,0.788684324
2019/1/29 0:00,1.086089236,0.086921319,6373.827173,0.788699001
2019/1/30 0:00,1.080809581,0.087573871,6378.813625,0.788680949
2019/1/31 0:00,1.077879958,0.087573871,6340.37289,0.779515843
2019/2/1 0:00,1.072507444,0.087733671,6306.867181,0.779509303
2019/2/2 0:00,1.071644856,0.089114442,6303.228377,0.779499152
2019/2/3 0:00,1.071068178,0.088465311,6292.38523,0.779484074
2019/2/4 0:00,1.069427286,0.088304311,6268.86939,0.788631588
2019/2/5 0:00,1.070108431,0.086921319,6267.529171,0.779466367
2019/2/6 0:00,1.069803951,0.087573871,6278.155071,0.779483118
2019/2/7 0:00,1.063096813,0.089195609,6259.294227,0.779450797
2019/2/8 0:00,1.062674614,0.089114442,6231.525463,0.779449079
2019/2/9 0:00,1.062291273,0.089114442,6231.306979,0.779441046
2019/2/10 0:00,1.061867921,0.089114442,6229.713867,0.77945523
2019/2/11 0:00,1.060991049,0.088546023,6206.901266,0.779456713
2019/2/12 0:00,1.062152266,0.08749418,6222.811414,0.770280602
2019/2/13 0:00,1.06178256,0.087653697,6233.93699,0.770275998
2019/2/14 0:00,1.061375687,0.089033432,6229.577729,0.770295766
2019/2/15 0:00,1.061096792,0.089761227,6222.405633,0.770303561
2019/2/16 0:00,1.060859086,0.088465311,6218.796426,0.770296081
2019/2/17 0:00,0.943433661,0.087573871,6221.154011,0.761130339
2019/2/18 0:00,0.94305159,0.086108975,6234.59478,0.75195982
2019/2/19 0:00,1.059970017,0.08684209,6222.437314,0.770280839
2019/2/20 0:00,1.059632087,0.088304311,6203.124954,0.770305008
2019/2/21 0:00,1.059385833,0.086108975,6197.968954,0.77029526
2019/2/22 0:00,1.059151738,0.087573871,6191.671834,0.770317244
2019/2/23 0:00,0.940594435,0.08838474,6187.890476,0.751968793
2019/2/24 0:00,1.058428778,0.087653697,6198.54643,0.770301799
2019/2/25 0:00,1.058566711,0.087573871,6184.156768,0.770305014
2019/2/26 0:00,1.053501813,0.088304311,6180.484616,0.770303467
2019/2/27 0:00,1.053104703,0.087653697,6171.968702,0.76112238
2019/2/28 0:00,1.052504458,0.089033432,6169.500247,0.761134528
2019/3/1 0:00,1.044866291,0.090734705,6126.823348,0.770299748
2019/3/2 0:00,1.044119443,0.089276917,6084.526234,0.770299755
2019/3/3 0:00,1.043483988,0.090170719,6073.151332,0.770285866
2019/3/4 0:00,1.051927965,0.08838474,119.5606801,0.770307097
2019/3/5 0:00,1.051800254,0.086921319,6151.58069,0.770296892
2019/3/6 0:00,1.051461266,0.087573871,6156.035398,0.770308982
2019/3/7 0:00,1.058584134,0.08749418,6175.224494,0.761145398
2019/3/8 0:00,1.059122054,0.086762995,6220.027528,0.761139627
2019/3/9 0:00,1.052126301,0.08456143,6228.076753,0.761132772
2019/3/10 0:00,1.050654418,0.08684209,6145.208355,0.770318017
2019/3/11 0:00,1.050607193,0.08749418,6140.89836,0.770360166
2019/3/12 0:00,1.050406848,0.086187616,6148.53771,0.770342199
2019/3/13 0:00,1.04461121,0.087653697,6131.161475,0.761170335
2019/3/14 0:00,1.05230189,0.085873917,6132.708244,0.761183592
2019/3/15 0:00,1.057024883,0.085952125,6192.966397,0.761180651
2019/3/16 0:00,0.941900509,0.08440727,6206.187448,0.742845991
2019/3/17 0:00,1.043673607,0.08684209,6151.239687,0.761162569
2019/3/18 0:00,1.043659028,0.088465311,6095.895391,0.761182519
2019/3/19 0:00,1.043535744,0.086762995,6090.379492,0.761164199
2019/3/20 0:00,1.04222446,0.087573871,6085.957628,0.761161014
2019/3/21 0:00,1.043837658,0.089114442,6051.535182,0.770332249
2019/3/22 0:00,1.050558807,0.085952125,6140.308192,0.752012995
2019/3/23 0:00,0.93957902,0.085296623,6166.997848,0.742832161
2019/3/24 0:00,1.041821378,0.088304311,6133.839359,0.761179118
2019/3/25 0:00,1.041261719,0.087733671,6056.738448,0.761177617
2019/3/26 0:00,1.041318608,0.089114442,6053.473116,0.761161279
2019/3/27 0:00,1.035901031,0.088304311,6060.426334,0.752003025
2019/3/28 0:00,1.034837842,0.089195609,6019.801458,0.761165724
2019/3/29 0:00,1.043636438,0.086684048,6072.040159,0.761174059
2019/3/30 0:00,1.048171702,0.086762995,6126.234175,0.761178494
2019/3/31 0:00,1.049384665,0.08440727,6137.934961,0.752027046
2019/4/1 0:00,1.049987628,0.085952125,6160.265262,0.752015172
2019/4/2 0:00,1.050392178,0.084330387,6172.25137,0.752034877
2019/4/3 0:00,1.050681232,0.08440727,6181.053441,0.752031725
2019/4/4 0:00,1.050932192,0.084330387,6187.723181,0.75200514
2019/4/5 0:00,1.051386378,0.084330387,6196.037621,0.752030757
2019/4/6 0:00,1.051434828,0.083671927,6201.647576,0.752046115
2019/4/7 0:00,1.051543101,0.085795857,6203.648214,0.752025223
2019/4/8 0:00,1.051692899,0.085141256,6206.961606,0.75204623
2019/4/9 0:00,1.051770407,0.085873917,6208.821686,0.752037499
2019/4/10 0:00,1.051830806,0.084330387,6210.947271,0.752031315
2019/4/11 0:00,1.051924231,0.085141256,6211.854241,0.75204774
2019/4/12 0:00,1.05191461,0.082784049,6214.104657,0.752042499
2019/4/13 0:00,1.051910382,0.084253654,6214.495536,0.742862722
2019/4/14 0:00,1.044080769,0.083519518,6213.714486,0.733688892
2019/4/15 0:00,1.040309425,0.086030483,6078.586386,0.752016888
2019/4/16 0:00,1.035560456,0.08684209,6053.491021,0.7520136
2019/4/17 0:00,1.035202079,0.086762995,6049.553622,0.752021415
2019/4/18 0:00,1.034049131,0.087653697,6044.069487,0.752007638
2019/4/19 0:00,1.042231189,0.086762995,6020.724501,0.752035841
2019/4/20 0:00,1.043792145,0.085141256,6126.312809,0.752022916
2019/4/21 0:00,1.042645261,0.085063785,6146.690467,0.742902448
2019/4/22 0:00,1.033361488,0.08838474,6067.257733,0.761228134
2019/4/23 0:00,1.042113907,0.086762995,5997.538533,0.761128039
2019/4/24 0:00,1.042843844,0.088304311,6049.458034,0.770348834
2019/4/25 0:00,1.050108002,0.086684048,6128.903524,0.751984727
2019/4/26 0:00,1.05042346,0.08440727,6161.329036,0.751990875
2019/4/27 0:00,1.035384868,0.086921319,6101.230715,0.751989427
2019/4/28 0:00,1.035330162,0.086762995,6025.833549,0.761134004
2019/4/29 0:00,1.03554448,0.087573871,6032.021179,0.751969551
2019/4/30 0:00,1.034915984,0.08684209,6025.147192,0.751971008
2019/5/1 0:00,1.034687393,0.087653697,5989.802372,0.761146147
2019/5/2 0:00,1.043116503,0.085141256,6054.714589,0.751981451
2019/5/3 0:00,1.043865634,0.085141256,6107.328356,0.751995232
2019/5/4 0:00,1.034589482,0.08838474,6069.312389,0.751972836
2019/5/5 0:00,1.033646929,0.08684209,5995.458884,0.761152223
2019/5/6 0:00,1.033551986,0.088304311,5992.912756,0.761149152
2019/5/7 0:00,1.033394911,0.089033432,5991.709665,0.761132099
2019/5/8 0:00,1.032235073,0.08838474,5978.037655,0.752021141
2019/5/9 0:00,1.041056855,0.086108975,6007.071557,0.752037528
2019/5/10 0:00,1.041988315,0.086684048,6080.40669,0.742869006
2019/5/11 0:00,1.033577349,0.08684209,6096.049591,0.752010625
2019/5/12 0:00,1.032070208,0.08838474,5969.147584,0.752024231
2019/5/13 0:00,1.032394975,0.089114442,5964.490884,0.742770937
2019/5/14 0:00,1.032039014,0.086921319,5971.162982,0.751958683
2019/5/15 0:00,1.026160782,0.089114442,5970.146491,0.751946826
2019/5/16 0:00,1.034831457,0.08684209,5970.694325,0.751967563
2019/5/17 0:00,1.040359079,0.086684048,6049.67289,0.751970951
2019/5/18 0:00,1.040840585,0.085952125,6087.329223,0.74278821
2019/5/19 0:00,1.041044075,0.085141256,6081.705375,0.742803939
2019/5/20 0:00,1.041315897,0.085952125,6087.284455,0.742817619
2019/5/21 0:00,1.041544131,0.084484279,6094.34918,0.742804167
2019/5/22 0:00,1.041726598,0.085952125,6099.162569,0.751977803
2019/5/23 0:00,1.04176306,0.08440727,6105.070013,0.742825618
2019/5/24 0:00,1.041721958,0.083595656,6104.39772,0.742807343
2019/5/25 0:00,1.041701988,0.083671927,6105.101342,0.742833194
2019/5/26 0:00,1.041711136,0.085063785,6106.117258,0.742818264
2019/5/27 0:00,1.04177177,0.085063785,6107.195326,0.742817904
2019/5/28 0:00,1.041873108,0.083519518,6109.602671,0.742839347
2019/5/29 0:00,1.041930745,0.085063785,6112.275496,0.742841348
2019/5/30 0:00,1.042503407,0.084253654,6120.635902,0.74282313
2019/5/31 0:00,1.042604123,0.084253654,6130.513156,0.742826506
2019/6/1 0:00,1.032994121,0.086030483,6086.886003,0.742819561
2019/6/2 0:00,1.031911039,0.08749418,5985.961968,0.751982072
2019/6/3 0:00,1.031738694,0.08684209,5979.477317,0.742797962
2019/6/4 0:00,1.031164818,0.088304311,5966.275249,0.742794233
2019/6/5 0:00,1.025073584,0.08838474,5949.554584,0.75195879
2019/6/6 0:00,1.033731191,0.08456143,5976.134285,0.751984625
2019/6/7 0:00,1.034672312,0.085952125,6043.18924,0.742840317
2019/6/8 0:00,1.031412423,0.085218877,6057.535377,0.742788637
2019/6/9 0:00,1.024670822,0.086108975,5928.178578,0.752021178
2019/6/10 0:00,1.024993761,0.088304311,5926.428023,0.752057642
2019/6/11 0:00,1.026771324,0.087653697,5904.757614,0.752002954
2019/6/12 0:00,1.03509276,0.086030483,5979.960955,0.751996569
2019/6/13 0:00,1.040267925,0.085873917,6045.500243,0.742799338
2019/6/14 0:00,1.033014748,0.085952125,6061.987361,0.742808771
2019/6/15 0:00,1.026158099,0.088465311,5950.617148,0.751960398
2019/6/16 0:00,1.031508874,0.086762995,5947.382211,0.742808647
2019/6/17 0:00,1.026575234,0.086762995,5956.914576,0.742791634
2019/6/18 0:00,1.031764428,0.086108975,5960.444915,0.751982379
2019/6/19 0:00,1.033741008,0.085141256,6016.469801,0.75196642
2019/6/20 0:00,1.03438947,0.08440727,6044.222954,0.742799446
2019/6/21 0:00,1.025097737,0.087573871,5992.091984,0.751953221
2019/6/22 0:00,1.025106962,0.087653697,5939.523565,0.751957525
2019/6/23 0:00,1.02485076,0.08684209,5949.133972,0.742787137
2019/6/24 0:00,1.024737598,0.08838474,5939.134121,0.742791955
2019/6/25 0:00,1.024824313,0.087573871,5932.102534,0.751965346
2019/6/26 0:00,1.032931392,0.085873917,5993.843973,0.733624266
2019/6/27 0:00,1.033599667,0.08440727,6044.207932,0.742792299
2019/6/28 0:00,1.024972446,0.089033432,6003.833686,0.742780046
2019/6/29 0:00,1.024708882,0.08749418,5934.915247,0.742784468
2019/6/30 0:00,1.025009279,0.086108975,5953.448343,0.742805937
2019/7/1 0:00,1.033188022,0.084330387,5998.735856,0.742836467
2019/7/2 0:00,1.033777666,0.085141256,6052.994959,0.733652713
2019/7/3 0:00,1.033752179,0.085873917,6053.183133,0.742807865
2019/7/4 0:00,1.033868149,0.085952125,6056.262475,0.74282311
2019/7/5 0:00,1.033970689,0.085795857,6056.341661,0.733675772
2019/7/6 0:00,1.033994535,0.08440727,6059.467328,0.733657523
2019/7/7 0:00,1.034130834,0.08440727,6061.155647,0.733652995
2019/7/8 0:00,1.034648844,0.085063785,6064.875498,0.733640671
2019/7/9 0:00,1.034585831,0.085063785,6073.206048,0.733673313
2019/7/10 0:00,1.034587829,0.085795857,6073.034253,0.733656287
2019/7/11 0:00,1.034424709,0.085795857,6081.019047,0.733653453
2019/7/12 0:00,1.034434836,0.082784049,6073.847592,0.733662621
2019/7/13 0:00,1.034463176,0.084986463,6075.629253,0.733665483
2019/7/14 0:00,1.034410319,0.08440727,6075.442204,0.733685721
2019/7/15 0:00,1.034439706,0.085063785,6077.177418,0.73366732
2019/7/16 0:00,1.03447762,0.084253654,6076.677289,0.733725208
2019/7/17 0:00,1.034410779,0.085063785,6076.865122,0.733708336
2019/7/18 0:00,1.034365292,0.083519518,6076.240481,0.733726507
2019/7/19 0:00,1.025507556,0.085952125,6036.565238,0.73371029
2019/7/20 0:00,1.02503354,0.085873917,5949.481772,0.733701077
2019/7/21 0:00,1.024522973,0.086030483,5951.701434,0.742857826
2019/7/22 0:00,1.023310793,0.088304311,5936.248177,0.742804394
2019/7/23 0:00,1.017653029,0.089114442,5909.401912,0.742783992
2019/7/24 0:00,1.026010474,0.085952125,5939.576786,0.742814547
2019/7/25 0:00,1.031450436,0.086684048,5998.306187,0.733663076
2019/7/26 0:00,1.024291383,0.088224038,6016.341021,0.733638578
2019/7/27 0:00,1.017558877,0.089114442,5906.996358,0.742844964
2019/7/28 0:00,1.022309688,0.089114442,5895.854722,0.733662889
2019/7/29 0:00,1.034276185,0.088304311,5874.822421,0.742826579
2019/7/30 0:00,1.041325795,0.086030483,6018.289227,0.752031752
2019/7/31 0:00,1.042413368,0.085952125,6086.29935,0.742855817
2019/8/1 0:00,1.035967525,0.086684048,6094.61491,0.733689347
2019/8/2 0:00,1.032477918,0.089195609,5989.055697,0.752007478
2019/8/3 0:00,1.032310044,0.087733671,5959.600979,0.752004611
2019/8/4 0:00,1.026978644,0.089195609,5949.460913,0.751996913
2019/8/5 0:00,1.024050669,0.090734705,347.7117892,0.742836573
2019/8/6 0:00,1.017395681,0.090734705,5888.14683,0.742823251
2019/8/7 0:00,1.026303873,0.08838474,5920.47646,0.742843002
2019/8/8 0:00,1.031899775,0.08749418,5984.359094,0.742832381
2019/8/9 0:00,1.024862783,0.08838474,5995.297811,0.742834605
2019/8/10 0:00,1.017391498,0.090006478,5877.899139,0.751978584
2019/8/11 0:00,1.017526428,0.091544837,5858.257754,0.742816098
2019/8/12 0:00,1.017807017,0.090170719,5856.836234,0.751978839
2019/8/13 0:00,1.017533088,0.090817347,4682.343708,0.742893403
2019/8/14 0:00,1.016708812,0.091544837,1157.403645,0.752043998
2019/8/15 0:00,1.016856611,0.09098307,5871.921633,0.742877591
2019/8/16 0:00,1.024716109,0.090734705,5851.687495,0.752057277
2019/8/17 0:00,1.026421611,0.089195609,5859.825824,0.742877932
2019/8/18 0:00,1.026212153,0.089842826,5965.052698,0.733707207
2019/8/19 0:00,1.016820726,0.092354968,5987.649466,0.742867431
2019/8/20 0:00,1.017259398,0.090088524,5908.407334,0.75204068
2019/8/21 0:00,1.016300589,0.091544837,5848.857714,0.752036297
2019/8/22 0:00,1.015720034,0.091628216,5851.235861,0.752017315
2019/8/23 0:00,1.01675156,0.091795415,5852.186713,0.761198056
2019/8/24 0:00,1.023716858,0.092271015,5810.623862,0.752035898
2019/8/25 0:00,1.024179684,0.089358367,5906.239223,0.742875872
2019/8/26 0:00,1.014789101,0.092439085,5933.25436,0.752025311
2019/8/27 0:00,1.014723202,0.092354968,5870.797338,0.752033116
2019/8/28 0:00,1.014538676,0.092439085,5795.216623,0.752003835
2019/8/29 0:00,1.014495302,0.0931651,5809.889303,0.751961083
2019/8/30 0:00,1.014299472,0.094060823,5811.983738,0.751984434
2019/8/31 0:00,1.017001727,0.092187203,5792.576913,0.742832059
2019/9/1 0:00,1.02221615,0.090817347,5858.472992,0.752007192
2019/9/2 0:00,1.02257608,0.089924574,5899.788485,0.742821539
2019/9/3 0:00,1.022708927,0.090006478,5913.414282,0.742830925
2019/9/4 0:00,1.022841304,0.089195609,5920.071395,0.742836722
2019/9/5 0:00,1.022970032,0.089114442,5925.900358,0.742841852
2019/9/6 0:00,1.023240348,0.089195609,5934.104256,0.742830882
2019/9/7 0:00,1.023225404,0.087653697,5942.136828,0.733680735
2019/9/8 0:00,1.023366045,0.087733671,5948.731109,0.733676434
2019/9/9 0:00,1.023144874,0.08838474,5953.356564,0.733677346
2019/9/10 0:00,1.022991757,0.087653697,5952.497772,0.733676289
2019/9/11 0:00,1.023463941,0.088304311,5949.966442,0.733691732
2019/9/12 0:00,1.02322995,0.089114442,5958.547555,0.733700614
2019/9/13 0:00,1.023350708,0.087573871,5957.483429,0.73367428
2019/9/14 0:00,1.02340315,0.085296623,5958.546657,0.733696565
2019/9/15 0:00,1.023613617,0.08838474,5964.470054,0.733678268
2019/9/16 0:00,1.017453383,0.087573871,5970.703172,0.724519644
2019/9/17 0:00,1.007393296,0.09065222,5969.612115,0.733667097
2019/9/18 0:00,1.007991464,0.090088524,5858.89464,0.742822539
2019/9/19 0:00,1.007069362,0.088546023,5793.221134,0.733636374
2019/9/20 0:00,1.006255702,0.089276917,5818.894088,0.73365205
2019/9/21 0:00,1.008095298,0.090900131,5789.971845,0.742844009
2019/9/22 0:00,1.015006483,0.086762995,5765.565026,0.733660551
2019/9/23 0:00,1.015422472,0.087653697,5870.181587,0.733700407
2019/9/24 0:00,1.005606057,0.090734705,5897.168061,0.733643486
2019/9/25 0:00,1.005302648,0.090006478,5832.710737,0.742822876
2019/9/26 0:00,1.005341327,0.090734705,5752.377445,0.742832958
2019/9/27 0:00,1.005215112,0.091461621,5766.221975,0.74282361
2019/9/28 0:00,0.998928604,0.089358367,5764.519627,0.733645471
2019/9/29 0:00,1.007540918,0.089195609,5746.441043,0.73365711
2019/9/30 0:00,1.008305242,0.089924574,5789.772711,0.742891652
2019/10/1 0:00,1.014675304,0.090817347,5827.85216,0.742826572
2019/10/2 0:00,1.008734209,0.091544837,5725.815356,0.742817546
2019/10/3 0:00,1.015813788,0.090817347,5806.329047,0.752005312
2019/10/4 0:00,1.016992846,0.08838474,5784.922887,0.742842761
2019/10/5 0:00,1.017187227,0.088465311,5872.552974,0.742827349
2019/10/6 0:00,1.006681212,0.090088524,5888.338832,0.742805293
2019/10/7 0:00,1.006571939,0.090900131,5817.814691,0.742852368
2019/10/8 0:00,1.006150842,0.092439085,5742.469581,0.752024358
2019/10/9 0:00,1.005861086,0.090170719,5748.267764,0.752003766
2019/10/10 0:00,1.006001466,0.092523351,5739.220728,0.751991089
2019/10/11 0:00,1.00846229,0.08838474,5715.52049,0.742828802
2019/10/12 0:00,1.013883093,0.088465311,5796.099189,0.742842671
2019/10/13 0:00,1.013968099,0.089195609,5831.30347,0.742835182
2019/10/14 0:00,1.013993838,0.089195609,5842.382816,0.742821672
2019/10/15 0:00,1.014211864,0.09065222,5849.430496,0.742836823
2019/10/16 0:00,1.014195477,0.090487696,5856.25912,0.733678804
2019/10/17 0:00,1.014132483,0.08838474,5864.197392,0.733655723
2019/10/18 0:00,1.014032492,0.089114442,5868.85435,0.733683522
2019/10/19 0:00,1.013957281,0.08684209,5865.277033,0.73368055
2019/10/20 0:00,1.013790132,0.089033432,5865.777514,0.733653261
2019/10/21 0:00,1.013593325,0.08749418,5864.93449,0.733672852
2019/10/22 0:00,1.013598008,0.088224038,5877.074652,0.733671612
2019/10/23 0:00,1.013552219,0.08749418,5865.29396,0.733688376
2019/10/24 0:00,1.013345589,0.08684209,5868.326856,0.733693003
2019/10/25 0:00,1.01314365,0.088224038,5880.827103,0.733665753
2019/10/26 0:00,0.997871193,0.089842826,5868.374406,0.73364436
2019/10/27 0:00,0.996719451,0.090734705,5802.839926,0.733627243
2019/10/28 0:00,0.996428045,0.090006478,5703.565581,0.742834298
2019/10/29 0:00,0.990336434,0.091544837,5690.44074,0.733680535
2019/10/30 0:00,0.989159688,0.091544837,5680.597151,0.733654531
2019/10/31 0:00,0.998629117,0.090734705,5651.565608,0.73367839
2019/11/1 0:00,1.004433985,0.089114442,5700.223743,0.724508033
2019/11/2 0:00,0.996371974,0.089195609,5773.962528,0.73365181
2019/11/3 0:00,0.988760411,0.090006478,5790.432595,0.733650768
2019/11/4 0:00,0.988795572,0.090817347,5659.926035,0.733648723
2019/11/5 0:00,0.988070321,0.090817347,5638.628566,0.733644087
2019/11/6 0:00,0.988163913,0.091628216,5631.409882,0.733645707
2019/11/7 0:00,0.995803677,0.090006478,5625.613143,0.733667529
2019/11/8 0:00,0.996321686,0.090088524,5616.894725,0.7336708
2019/11/9 0:00,0.996588117,0.089276917,5722.836877,0.733634155
2019/11/10 0:00,0.987279959,0.090170719,5738.088048,0.724478212
2019/11/11 0:00,0.981232208,0.092439085,5671.426492,0.724460058
2019/11/12 0:00,0.980653126,0.091711745,5593.440722,0.733656114
2019/11/13 0:00,0.980861754,0.090088524,5596.300806,0.724482769
2019/11/14 0:00,0.986848856,0.094613187,5580.050428,0.742815838
2019/11/15 0:00,0.989385153,0.089195609,5576.394502,0.733647769
2019/11/16 0:00,0.989924211,0.089195609,5658.554553,0.724547386
2019/11/17 0:00,0.980670637,0.093080409,5699.009675,0.724535925
2019/11/18 0:00,0.98760579,0.090088524,5658.212525,0.733630368
2019/11/19 0:00,0.987128587,0.092354968,5561.364424,0.733630461
2019/11/20 0:00,0.97983908,0.091795415,5602.441433,0.733619474
2019/11/21 0:00,0.988748703,0.090817347,5576.113467,0.733647559
2019/11/22 0:00,0.989442251,0.090088524,5606.834016,0.724489671
2019/11/23 0:00,0.980587974,0.090900131,5678.97716,0.724463157
2019/11/24 0:00,0.97886255,0.092354968,5695.399828,0.724459733
2019/11/25 0:00,0.978917765,0.091628216,5554.457062,0.733657441
2019/11/26 0:00,0.978566312,0.090900131,5548.144785,0.733633051
2019/11/27 0:00,0.97204758,0.091711745,5544.223122,0.724449057
2019/11/28 0:00,0.980525834,0.091544837,5534.925824,0.733653578
2019/11/29 0:00,0.986790319,0.090734705,5529.550723,0.724483431
2019/11/30 0:00,0.986935807,0.089924574,5623.022822,0.724475928
